batch,seqlen,method,rep,ms,tokens_per_s
1,512,sdpa_contig,22,0.02364799939095974,42286.87524333599
1,512,paged_minimal,22,0.06726399809122086,14866.793951852793
1,512,sdpa_contig,23,0.023871999233961105,41890.08177318331
1,512,paged_minimal,23,0.06752000004053116,14810.426531393901
1,512,sdpa_contig,24,0.023264000192284584,42984.86897071322
1,512,paged_minimal,24,0.06800000369548798,14705.881553743993
1,512,sdpa_contig,25,0.023391999304294586,42749.6592741608
1,512,paged_minimal,25,0.06752000004053116,14810.426531393901
1,512,sdpa_contig,26,0.02412799932062626,41445.62450916234
1,512,paged_minimal,26,0.07030399888753891,14223.941963808345
1,512,sdpa_contig,27,0.02364799939095974,42286.87524333599
1,512,paged_minimal,27,0.06780800223350525,14747.521930470333
1,512,sdpa_contig,28,0.023903999477624893,41834.003591576395
1,512,paged_minimal,28,0.06851200014352798,14595.983154849777
1,512,sdpa_contig,29,0.023679999634623528,42229.7303813239
1,512,paged_minimal,29,0.0674239993095398,14831.514152832378
1,512,sdpa_contig,30,0.02319999970495701,43103.44882402459
1,512,paged_minimal,30,0.06748799979686737,14817.449072574493
1,512,sdpa_contig,31,0.023296000435948372,42925.82337253422
1,512,paged_minimal,31,0.06864000111818314,14568.76433143143
1,512,sdpa_contig,32,0.02396799996495247,41722.29645620258
1,512,paged_minimal,32,0.06771200150251389,14768.43067418224
1,512,sdpa_contig,33,0.023744000121951103,42115.902748648885
1,512,paged_minimal,33,0.06790400296449661,14726.672307122259
1,512,sdpa_contig,34,0.023584000766277313,42401.626844835286
1,512,paged_minimal,34,0.06835199892520905,14630.150042783722
1,512,sdpa_contig,35,0.03033600002527237,32964.13499363523
1,512,paged_minimal,35,0.06697600334882736,14930.720705918447
1,512,sdpa_contig,36,0.02537599951028824,39407.314757969165
1,512,paged_minimal,36,0.0674239993095398,14831.514152832378
1,512,sdpa_contig,37,0.023584000766277313,42401.626844835286
1,512,paged_minimal,37,0.06716799736022949,14888.042509841227
1,512,sdpa_contig,38,0.024000000208616257,41666.66630448567
